Region,Scenario,Variable,Unit,2000,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Notes
R5MAF,MiniCAM - RCP 4.5,NOx emissions - Residential and Commercial,TgNO2/yr,2.099,2.446,2.840,3.629,3.913,4.028,3.974,3.696,3.217,2.536,2.124,1.711,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5OECD,MiniCAM - RCP 4.5,NOx emissions - Residential and Commercial,TgNO2/yr,2.799,2.823,2.594,2.138,1.983,1.836,1.695,1.516,1.324,1.118,1.106,1.095,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5REF,MiniCAM - RCP 4.5,NOx emissions - Residential and Commercial,TgNO2/yr,0.854,1.346,1.281,1.151,1.061,0.961,0.851,0.688,0.540,0.407,0.379,0.350,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
World,MiniCAM - RCP 4.5,NOx emissions - Residential and Commercial,TgNO2/yr,9.046,10.241,10.463,10.908,10.485,9.826,8.933,7.894,6.687,5.312,4.739,4.167,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5ASIA,MiniCAM - RCP 4.5,NOx emissions - Ag waste burning on fields,TgNO2/yr,0.172,0.185,0.202,0.237,0.247,0.241,0.218,0.178,0.147,0.124,0.118,0.111,
R5LAM,MiniCAM - RCP 4.5,NOx emissions - Ag waste burning on fields,TgNO2/yr,0.131,0.143,0.145,0.149,0.151,0.152,0.150,0.129,0.107,0.082,0.074,0.066,
R5MAF,MiniCAM - RCP 4.5,NOx emissions - Ag waste burning on fields,TgNO2/yr,0.136,0.155,0.166,0.187,0.204,0.215,0.220,0.215,0.206,0.194,0.181,0.168,
R5OECD,MiniCAM - RCP 4.5,NOx emissions - Ag waste burning on fields,TgNO2/yr,0.088,0.086,0.086,0.085,0.088,0.091,0.092,0.092,0.090,0.089,0.088,0.088,
R5REF,MiniCAM - RCP 4.5,NOx emissions - Ag waste burning on fields,TgNO2/yr,0.092,0.082,0.085,0.091,0.088,0.083,0.075,0.063,0.051,0.038,0.034,0.029,
World,MiniCAM - RCP 4.5,NOx emissions - Ag waste burning on fields,TgNO2/yr,0.620,0.651,0.684,0.748,0.779,0.781,0.754,0.677,0.601,0.527,0.494,0.462,
R5ASIA,MiniCAM - RCP 4.5,"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.952,1.026,1.099,1.245,1.337,1.400,1.434,1.447,1.447,1.435,1.419,1.404,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5LAM,MiniCAM - RCP 4.5,"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.146,0.161,0.164,0.169,0.175,0.183,0.192,0.196,0.198,0.198,0.194,0.191,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5MAF,MiniCAM - RCP 4.5,"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.102,0.117,0.123,0.136,0.151,0.162,0.168,0.170,0.169,0.167,0.164,0.161,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5OECD,MiniCAM - RCP 4.5,"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.768,0.791,0.821,0.879,0.911,0.929,0.933,0.929,0.919,0.902,0.904,0.905,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5REF,MiniCAM - RCP 4.5,"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.162,0.144,0.150,0.161,0.162,0.161,0.157,0.155,0.151,0.145,0.144,0.142,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
World,MiniCAM - RCP 4.5,"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,2.131,2.239,2.356,2.590,2.737,2.835,2.884,2.897,2.885,2.848,2.825,2.802,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5ASIA,MiniCAM - RCP 4.5,NOx emissions - Grassland burning,TgNO2/yr,0.215,0.215,0.207,0.190,0.176,0.167,0.162,0.161,0.161,0.162,0.164,0.165,
R5LAM,MiniCAM - RCP 4.5,NOx emissions - Grassland burning,TgNO2/yr,1.119,1.119,1.066,0.958,0.895,0.857,0.843,0.841,0.840,0.840,0.841,0.842,
R5MAF,MiniCAM - RCP 4.5,NOx emissions - Grassland burning,TgNO2/yr,8.576,8.575,8.322,7.816,7.593,7.450,7.388,7.374,7.372,7.382,7.393,7.403,
R5OECD,MiniCAM - RCP 4.5,NOx emissions - Grassland burning,TgNO2/yr,1.101,1.101,1.097,1.088,1.077,1.069,1.065,1.066,1.067,1.070,1.072,1.073,
R5REF,MiniCAM - RCP 4.5,NOx emissions - Grassland burning,TgNO2/yr,0.510,0.509,0.472,0.397,0.328,0.287,0.274,0.272,0.271,0.271,0.271,0.271,
World,MiniCAM - RCP 4.5,NOx emissions - Grassland burning,TgNO2/yr,11.519,11.519,11.163,10.450,10.069,9.830,9.732,9.713,9.711,9.725,9.740,9.755,
R5ASIA,MiniCAM - RCP 4.5,NOx emissions - Forest burning,TgNO2/yr,2.341,2.302,1.660,0.376,0.398,0.420,0.442,0.405,0.374,0.352,0.353,0.354,1) MESSAGE data only reported for main tropical regions based on RETRO
R5LAM,MiniCAM - RCP 4.5,NOx emissions - Forest burning,TgNO2/yr,1.545,1.545,1.150,0.359,0.378,0.388,0.391,0.391,0.392,0.393,0.404,0.416,1) MESSAGE data only reported for main tropical regions based on RETRO
R5MAF,MiniCAM - RCP 4.5,NOx emissions - Forest burning,TgNO2/yr,0.523,0.523,0.472,0.369,0.388,0.470,0.615,0.610,0.537,0.398,0.437,0.476,1) MESSAGE data only reported for main tropical regions based on RETRO
R5OECD,MiniCAM - RCP 4.5,NOx emissions - Forest burning,TgNO2/yr,0.490,0.464,0.476,0.500,0.495,0.588,0.780,0.705,0.594,0.448,0.475,0.501,1) MESSAGE data only reported for main tropical regions based on RETRO
R5REF,MiniCAM - RCP 4.5,NOx emissions - Forest burning,TgNO2/yr,1.285,1.198,1.254,1.365,1.477,1.555,1.598,1.610,1.588,1.532,1.538,1.544,1) MESSAGE data only reported for main tropical regions based on RETRO
World,MiniCAM - RCP 4.5,NOx emissions - Forest burning,TgNO2/yr,6.184,6.033,5.012,2.970,3.136,3.422,3.827,3.721,3.486,3.122,3.207,3.292,1) MESSAGE data only reported for main tropical regions based on RETRO
R5ASIA,MiniCAM - RCP 4.5,VOC emissions - Total,Tg/yr,70.654,74.321,73.611,72.191,75.671,71.645,60.114,49.593,40.978,34.270,32.972,31.675,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5LAM,MiniCAM - RCP 4.5,VOC emissions - Total,Tg/yr,24.622,25.502,21.872,14.613,15.753,17.006,18.372,21.214,18.971,11.642,12.522,13.403,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5MAF,MiniCAM - RCP 4.5,VOC emissions - Total,Tg/yr,56.947,60.518,59.563,57.653,63.528,66.433,66.368,66.335,66.775,67.687,63.349,59.011,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5OECD,MiniCAM - RCP 4.5,VOC emissions - Total,Tg/yr,37.826,35.201,32.722,27.763,25.184,23.290,22.081,21.057,19.878,18.542,17.906,17.270,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5REF,MiniCAM - RCP 4.5,VOC emissions - Total,Tg/yr,17.859,20.773,20.600,20.253,19.982,19.693,19.385,17.577,15.986,14.610,14.726,14.842,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
World,MiniCAM - RCP 4.5,VOC emissions - Total,Tg/yr,210.829,219.476,211.656,196.014,204.065,202.272,190.635,179.879,166.444,150.324,145.176,140.028,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5ASIA,MiniCAM - RCP 4.5,VOC emissions - Surface Transportation,Tg/yr,10.269,12.819,15.849,21.910,27.119,28.102,24.859,20.492,16.392,12.557,11.253,9.948,
R5LAM,MiniCAM - RCP 4.5,VOC emissions - Surface Transportation,Tg/yr,3.809,4.372,4.386,4.415,4.495,4.432,4.225,3.494,2.758,2.017,1.809,1.601,
R5MAF,MiniCAM - RCP 4.5,VOC emissions - Surface Transportation,Tg/yr,3.732,4.637,4.932,5.520,5.873,5.921,5.663,5.576,5.208,4.561,3.905,3.249,
R5OECD,MiniCAM - RCP 4.5,VOC emissions - Surface Transportation,Tg/yr,11.337,10.040,8.590,5.690,4.356,3.365,2.719,2.474,2.251,2.049,1.948,1.847,
R5REF,MiniCAM - RCP 4.5,VOC emissions - Surface Transportation,Tg/yr,2.916,3.155,3.046,2.830,2.932,2.953,2.893,2.614,2.281,1.896,1.974,2.053,
World,MiniCAM - RCP 4.5,VOC emissions - Surface Transportation,Tg/yr,32.059,35.021,36.801,40.362,44.772,44.770,40.357,34.648,28.890,23.079,20.888,18.697,
R5ASIA,MiniCAM - RCP 4.5,VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
R5LAM,MiniCAM - RCP 4.5,VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
R5MAF,MiniCAM - RCP 4.5,VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
R5OECD,MiniCAM - RCP 4.5,VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
R5REF,MiniCAM - RCP 4.5,VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
World,MiniCAM - RCP 4.5,VOC emissions - International Shipping,Tg/yr,2.931,3.171,3.297,3.550,3.956,4.214,4.324,4.113,3.865,3.581,3.707,3.834,
R5ASIA,MiniCAM - RCP 4.5,"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,3.583,3.151,3.658,4.673,5.906,5.781,4.297,3.367,3.303,4.106,4.980,5.854,
R5LAM,MiniCAM - RCP 4.5,"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,3.573,3.795,2.648,0.354,1.284,2.454,3.864,7.763,6.788,0.941,2.006,3.071,
R5MAF,MiniCAM - RCP 4.5,"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,15.459,17.051,15.120,11.259,15.970,18.070,17.557,18.278,20.910,25.453,22.805,20.158,
R5OECD,MiniCAM - RCP 4.5,"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,2.789,2.516,3.046,4.104,4.274,3.840,2.801,3.028,3.221,3.380,2.674,1.968,
R5REF,MiniCAM - RCP 4.5,"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,1.263,1.005,1.202,1.596,1.324,1.288,1.488,0.754,0.412,0.462,0.602,0.741,
World,MiniCAM - RCP 4.5,"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,26.666,27.517,25.672,21.982,28.756,31.430,30.005,33.186,34.631,34.339,33.064,31.790,
R5ASIA,MiniCAM - RCP 4.5,VOC emissions - Solvents,Tg/yr,5.467,5.163,6.003,7.682,8.776,8.985,8.309,7.550,6.905,6.375,6.507,6.639,
R5LAM,MiniCAM - RCP 4.5,VOC emissions - Solvents,Tg/yr,1.478,1.473,1.554,1.715,1.848,1.968,2.076,2.006,1.873,1.679,1.718,1.756,
R5MAF,MiniCAM - RCP 4.5,VOC emissions - Solvents,Tg/yr,1.205,1.270,1.667,2.461,2.979,3.359,3.602,3.999,4.348,4.649,5.019,5.390,
R5OECD,MiniCAM - RCP 4.5,VOC emissions - Solvents,Tg/yr,9.706,9.511,8.550,6.627,5.811,5.177,4.725,4.456,4.275,4.184,4.189,4.193,
R5REF,MiniCAM - RCP 4.5,VOC emissions - Solvents,Tg/yr,2.417,5.005,4.841,4.511,4.307,4.015,3.636,3.120,2.672,2.290,2.215,2.139,
World,MiniCAM - RCP 4.5,VOC emissions - Solvents,Tg/yr,20.271,22.422,22.614,22.996,23.719,23.503,22.347,21.130,20.072,19.175,19.646,20.117,
R5ASIA,MiniCAM - RCP 4.5,"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.524,0.549,0.567,0.604,0.578,0.524,0.443,0.381,0.331,0.291,0.268,0.246,
R5LAM,MiniCAM - RCP 4.5,"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.146,0.153,0.160,0.175,0.183,0.184,0.180,0.160,0.141,0.123,0.114,0.106,
R5MAF,MiniCAM - RCP 4.5,"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.147,0.162,0.178,0.211,0.236,0.256,0.270,0.273,0.268,0.255,0.229,0.204,
R5OECD,MiniCAM - RCP 4.5,"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.532,0.492,0.464,0.408,0.381,0.366,0.364,0.374,0.386,0.398,0.411,0.424,
R5REF,MiniCAM - RCP 4.5,"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.200,0.197,0.194,0.188,0.180,0.168,0.152,0.129,0.107,0.088,0.080,0.071,
World,MiniCAM - RCP 4.5,"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,1.549,1.554,1.564,1.586,1.558,1.498,1.408,1.317,1.232,1.154,1.103,1.051,
R5ASIA,MiniCAM - RCP 4.5,VOC emissions - Industry (combustion & processing),Tg/yr,2.166,2.300,2.552,3.056,3.321,3.220,2.755,2.384,1.952,1.460,1.440,1.421,1) MiniCAM includes emissions from charcoal production in Industry
R5LAM,MiniCAM - RCP 4.5,VOC emissions - Industry (combustion & processing),Tg/yr,1.128,1.138,1.221,1.387,1.436,1.501,1.582,1.540,1.373,1.081,1.080,1.080,1) MiniCAM includes emissions from charcoal production in Industry
R5MAF,MiniCAM - RCP 4.5,VOC emissions - Industry (combustion & processing),Tg/yr,0.207,0.234,0.289,0.400,0.360,0.285,0.173,0.193,0.193,0.173,0.181,0.188,1) MiniCAM includes emissions from charcoal production in Industry
R5OECD,MiniCAM - RCP 4.5,VOC emissions - Industry (combustion & processing),Tg/yr,3.943,3.260,2.909,2.208,1.930,1.703,1.528,1.406,1.308,1.233,1.235,1.238,1) MiniCAM includes emissions from charcoal production in Industry
R5REF,MiniCAM - RCP 4.5,VOC emissions - Industry (combustion & processing),Tg/yr,1.537,1.906,1.748,1.431,1.342,1.236,1.112,0.956,0.817,0.697,0.684,0.671,1) MiniCAM includes emissions from charcoal production in Industry
World,MiniCAM - RCP 4.5,VOC emissions - Industry (combustion & processing),Tg/yr,8.980,8.837,8.719,8.481,8.389,7.945,7.149,6.479,5.643,4.643,4.620,4.597,1) MiniCAM includes emissions from charcoal production in Industry
R5ASIA,MiniCAM - RCP 4.5,VOC emissions - Residential and Commercial,Tg/yr,25.619,27.431,27.931,28.932,24.542,19.623,14.175,10.592,7.598,5.193,4.237,3.282,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5LAM,MiniCAM - RCP 4.5,VOC emissions - Residential and Commercial,Tg/yr,0.865,0.911,0.945,1.014,1.017,1.021,1.026,0.894,0.739,0.560,0.496,0.433,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5MAF,MiniCAM - RCP 4.5,VOC emissions - Residential and Commercial,Tg/yr,6.855,7.774,9.052,11.609,12.407,12.701,12.490,11.499,9.830,7.486,5.849,4.213,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5OECD,MiniCAM - RCP 4.5,VOC emissions - Residential and Commercial,Tg/yr,2.642,2.588,2.304,1.737,1.489,1.298,1.164,1.037,0.892,0.730,0.705,0.679,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5REF,MiniCAM - RCP 4.5,VOC emissions - Residential and Commercial,Tg/yr,0.762,1.178,1.097,0.934,0.843,0.747,0.645,0.503,0.374,0.258,0.223,0.189,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
World,MiniCAM - RCP 4.5,VOC emissions - Residential and Commercial,Tg/yr,36.741,39.877,41.326,44.222,40.293,35.385,29.499,24.522,19.431,14.226,11.510,8.795,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5ASIA,MiniCAM - RCP 4.5,VOC emissions - Ag waste burning on fields,Tg/yr,1.481,1.595,1.668,1.815,1.774,1.618,1.348,1.142,1.003,0.934,0.915,0.896,
R5LAM,MiniCAM - RCP 4.5,VOC emissions - Ag waste burning on fields,Tg/yr,0.347,0.383,0.388,0.398,0.404,0.404,0.400,0.344,0.284,0.220,0.198,0.175,
R5MAF,MiniCAM - RCP 4.5,VOC emissions - Ag waste burning on fields,Tg/yr,0.362,0.414,0.443,0.500,0.546,0.575,0.588,0.573,0.550,0.519,0.483,0.448,
R5OECD,MiniCAM - RCP 4.5,VOC emissions - Ag waste burning on fields,Tg/yr,0.140,0.136,0.137,0.137,0.145,0.149,0.152,0.151,0.148,0.145,0.144,0.144,
R5REF,MiniCAM - RCP 4.5,VOC emissions - Ag waste burning on fields,Tg/yr,0.254,0.226,0.234,0.250,0.242,0.227,0.203,0.173,0.140,0.106,0.094,0.082,
World,MiniCAM - RCP 4.5,VOC emissions - Ag waste burning on fields,Tg/yr,2.585,2.754,2.869,3.101,3.111,2.974,2.690,2.383,2.127,1.923,1.834,1.746,
R5ASIA,MiniCAM - RCP 4.5,"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,
R5LAM,MiniCAM - RCP 4.5,"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,
R5MAF,MiniCAM - RCP 4.5,"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,
R5OECD,MiniCAM - RCP 4.5,"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,0.837,0.870,0.892,0.935,0.974,0.996,0.998,0.985,0.963,0.934,0.931,0.928,
R5REF,MiniCAM - RCP 4.5,"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,
World,MiniCAM - RCP 4.5,"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,0.837,0.870,0.892,0.935,0.974,0.996,0.998,0.985,0.963,0.934,0.931,0.928,
R5ASIA,MiniCAM - RCP 4.5,VOC emissions - Grassland burning,Tg/yr,0.690,0.692,0.664,0.610,0.564,0.533,0.515,0.512,0.512,0.515,0.520,0.524,
R5LAM,MiniCAM - RCP 4.5,VOC emissions - Grassland burning,Tg/yr,3.317,3.318,3.159,2.841,2.654,2.540,2.499,2.492,2.490,2.491,2.494,2.497,
R5MAF,MiniCAM - RCP 4.5,VOC emissions - Grassland burning,Tg/yr,25.503,25.502,24.748,23.242,22.580,22.156,21.972,21.929,21.923,21.953,21.985,22.016,
R5OECD,MiniCAM - RCP 4.5,VOC emissions - Grassland burning,Tg/yr,3.407,3.407,3.379,3.321,3.272,3.238,3.219,3.219,3.224,3.232,3.238,3.244,
R5REF,MiniCAM - RCP 4.5,VOC emissions - Grassland burning,Tg/yr,2.067,2.065,1.913,1.608,1.321,1.151,1.099,1.090,1.085,1.084,1.085,1.086,
World,MiniCAM - RCP 4.5,VOC emissions - Grassland burning,Tg/yr,34.984,34.984,33.863,31.622,30.390,29.617,29.305,29.243,29.233,29.275,29.322,29.368,
R5ASIA,MiniCAM - RCP 4.5,VOC emissions - Forest burning,Tg/yr,20.856,20.622,14.718,2.910,3.092,3.260,3.414,3.173,2.982,2.839,2.852,2.864,1) MESSAGE data only reported for main tropical regions based on RETRO
R5LAM,MiniCAM - RCP 4.5,VOC emissions - Forest burning,Tg/yr,9.958,9.957,7.410,2.316,2.434,2.503,2.521,2.521,2.525,2.531,2.607,2.683,1) MESSAGE data only reported for main tropical regions based on RETRO
R5MAF,MiniCAM - RCP 4.5,VOC emissions - Forest burning,Tg/yr,3.475,3.475,3.134,2.452,2.578,3.111,4.053,4.015,3.544,2.639,2.892,3.145,1) MESSAGE data only reported for main tropical regions based on RETRO
R5OECD,MiniCAM - RCP 4.5,VOC emissions - Forest burning,Tg/yr,2.494,2.380,2.452,2.596,2.553,3.158,4.411,3.927,3.209,2.255,2.430,2.605,1) MESSAGE data only reported for main tropical regions based on RETRO
R5REF,MiniCAM - RCP 4.5,VOC emissions - Forest burning,Tg/yr,6.443,6.035,6.325,6.904,7.491,7.908,8.156,8.239,8.097,7.731,7.770,7.809,1) MESSAGE data only reported for main tropical regions based on RETRO
World,MiniCAM - RCP 4.5,VOC emissions - Forest burning,Tg/yr,43.227,42.470,34.040,17.177,18.148,19.940,22.554,21.876,20.356,17.996,18.551,19.106,1) MESSAGE data only reported for main tropical regions based on RETRO
R5ASIA,MiniCAM - RCP 4.5,NH3 emissions - Total,TgNH3/yr,20.890,22.764,22.936,23.278,24.810,25.590,25.620,25.238,24.726,24.083,23.707,23.332,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5LAM,MiniCAM - RCP 4.5,NH3 emissions - Total,TgNH3/yr,5.556,6.065,6.082,6.116,6.260,6.366,6.434,6.429,6.389,6.314,6.314,6.314,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5MAF,MiniCAM - RCP 4.5,NH3 emissions - Total,TgNH3/yr,6.119,6.490,6.618,6.873,7.276,7.637,7.955,8.101,8.145,8.086,8.037,7.988,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5OECD,MiniCAM - RCP 4.5,NH3 emissions - Total,TgNH3/yr,10.945,11.151,11.407,11.918,12.179,12.236,12.089,11.791,11.470,11.128,11.217,11.306,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5REF,MiniCAM - RCP 4.5,NH3 emissions - Total,TgNH3/yr,4.987,4.175,4.261,4.434,4.483,4.467,4.385,4.284,4.158,4.006,3.986,3.965,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
World,MiniCAM - RCP 4.5,NH3 emissions - Total,TgNH3/yr,48.496,50.644,51.303,52.619,55.009,56.297,56.483,55.843,54.887,53.616,53.261,52.904,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5ASIA,MiniCAM - RCP 4.5,NH3 emissions - Surface Transportation,TgNH3/yr,0.009,0.012,0.013,0.017,0.022,0.025,0.026,0.025,0.024,0.022,0.021,0.021,
R5LAM,MiniCAM - RCP 4.5,NH3 emissions - Surface Transportation,TgNH3/yr,0.016,0.019,0.019,0.019,0.020,0.020,0.021,0.021,0.021,0.020,0.019,0.018,
R5MAF,MiniCAM - RCP 4.5,NH3 emissions - Surface Transportation,TgNH3/yr,0.009,0.012,0.013,0.015,0.016,0.017,0.017,0.017,0.017,0.016,0.015,0.015,
R5OECD,MiniCAM - RCP 4.5,NH3 emissions - Surface Transportation,TgNH3/yr,0.427,0.429,0.396,0.330,0.300,0.266,0.231,0.211,0.189,0.165,0.153,0.140,
R5REF,MiniCAM - RCP 4.5,NH3 emissions - Surface Transportation,TgNH3/yr,0.008,0.011,0.010,0.009,0.009,0.008,0.008,0.007,0.007,0.006,0.006,0.005,
World,MiniCAM - RCP 4.5,NH3 emissions - Surface Transportation,TgNH3/yr,0.469,0.483,0.452,0.390,0.366,0.336,0.303,0.282,0.257,0.229,0.214,0.199,
R5ASIA,MiniCAM - RCP 4.5,NH3 emissions - International Shipping,TgNH3/yr,,,,,,,,,,,,,
R5LAM,MiniCAM - RCP 4.5,NH3 emissions - International Shipping,TgNH3/yr,,,,,,,,,,,,,
R5MAF,MiniCAM - RCP 4.5,NH3 emissions - International Shipping,TgNH3/yr,,,,,,,,,,,,,
R5OECD,MiniCAM - RCP 4.5,NH3 emissions - International Shipping,TgNH3/yr,,,,,,,,,,,,,
R5REF,MiniCAM - RCP 4.5,NH3 emissions - International Shipping,TgNH3/yr,,,,,,,,,,,,,
World,MiniCAM - RCP 4.5,NH3 emissions - International Shipping,TgNH3/yr,,,,,,,,,,,,,
R5ASIA,MiniCAM - RCP 4.5,"NH3 emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNH3/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
R5LAM,MiniCAM - RCP 4.5,"NH3 emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNH3/yr,,,,,,,,,,,,,
R5MAF,MiniCAM - RCP 4.5,"NH3 emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNH3/yr,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,
R5OECD,MiniCAM - RCP 4.5,"NH3 emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNH3/yr,0.022,0.026,0.023,0.016,0.014,0.012,0.009,0.009,0.008,0.008,0.007,0.006,
R5REF,MiniCAM - RCP 4.5,"NH3 emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNH3/yr,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,
World,MiniCAM - RCP 4.5,"NH3 emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNH3/yr,0.026,0.032,0.028,0.022,0.020,0.018,0.016,0.014,0.013,0.013,0.012,0.011,
R5ASIA,MiniCAM - RCP 4.5,NH3 emissions - Solvents,TgNH3/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5LAM,MiniCAM - RCP 4.5,NH3 emissions - Solvents,TgNH3/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5MAF,MiniCAM - RCP 4.5,NH3 emissions - Solvents,TgNH3/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5OECD,MiniCAM - RCP 4.5,NH3 emissions - Solvents,TgNH3/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5REF,MiniCAM - RCP 4.5,NH3 emissions - Solvents,TgNH3/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
World,MiniCAM - RCP 4.5,NH3 emissions - Solvents,TgNH3/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
